utt_id	score
LA_E_2985252 0.283106
LA_E_2985276 -12.129646
LA_E_2985346 -14.244176
LA_E_2985772 8.204853
LA_E_2985826 -15.976295
LA_E_2985919 -11.201230
LA_E_2986022 -8.595490
LA_E_2986044 6.781409
LA_E_2986162 7.292340
LA_E_2986224 -7.390933
LA_E_2986488 -6.748895
LA_E_2986577 4.591506
LA_E_2986694 -16.286366
LA_E_2986780 -7.311273
LA_E_2986863 -15.716757
LA_E_2986944 -8.652337
LA_E_2987280 6.353367
LA_E_2987558 -5.256944
LA_E_2987618 -8.256053
LA_E_2987746 -7.751804
LA_E_2987782 -26.447392
LA_E_2987895 -14.148059
LA_E_2987912 -11.622674
LA_E_2988006 -1.717998
LA_E_2988420 6.174995
LA_E_2988463 -10.310637
LA_E_2988693 5.174615
LA_E_2988769 -8.831894
LA_E_2988817 -8.634165
LA_E_2988907 4.239141
LA_E_2989083 -7.754036
LA_E_2989085 -7.897772
LA_E_2989221 -9.878173
LA_E_2989224 0.287987
LA_E_2989430 -6.947179
LA_E_2989831 -6.121422
LA_E_2990029 -9.736046
LA_E_2990109 -9.478950
LA_E_2990219 -20.051689
LA_E_2990361 7.361742
LA_E_2990609 -7.541153
LA_E_2990664 -7.020115
LA_E_2990799 -22.290760
LA_E_2990865 -12.361724
LA_E_2991043 -9.833967
LA_E_2991110 -10.185287
LA_E_2991150 -10.865155
LA_E_2991204 -11.625031
LA_E_2991296 -6.923062
LA_E_2991340 -6.549501
LA_E_2991382 -7.291671
LA_E_2991384 -1.033626
LA_E_2991587 -12.036511
LA_E_2991932 -15.236446
LA_E_2991949 -8.347712
LA_E_2992000 8.157126
LA_E_2992234 -10.567436
LA_E_2992403 5.802732
LA_E_2992582 -7.866877
LA_E_2992856 -17.882202
LA_E_2992938 -0.946531
LA_E_2993017 -15.236798
LA_E_2993076 -9.253133
LA_E_2993100 -20.174681
LA_E_2993304 -9.756772
LA_E_2993349 7.904414
LA_E_2993452 -8.781715
LA_E_2993505 7.701412
LA_E_2993517 -16.082842
LA_E_2993554 -9.798102
LA_E_2993576 -8.893226
LA_E_2993825 6.753296
LA_E_2993847 -9.909957
LA_E_2993851 3.125983
LA_E_2994022 -10.340163
LA_E_2994217 5.652618
LA_E_2994230 -25.082626
LA_E_2994241 -10.408990
LA_E_2994401 -8.932652
LA_E_2994569 7.878804
LA_E_2994600 -14.425039
LA_E_2994636 -12.022017
LA_E_2994981 -6.933477
LA_E_2995044 -9.273953
LA_E_2995070 0.937809
LA_E_2995196 -8.664773
LA_E_2995230 3.292530
LA_E_2995354 -11.197762
LA_E_2995398 6.894794
LA_E_2995893 6.716568
LA_E_2995947 -6.106484
LA_E_2996346 -7.809770
LA_E_2996409 -7.905394
LA_E_2996427 -13.972376
LA_E_2996495 -40.961765
LA_E_2996526 -9.334196
LA_E_2996710 -5.949203
LA_E_2996765 5.257512
LA_E_2996808 -21.146811
LA_E_2997183 -15.253259
LA_E_2997293 -9.591085
LA_E_2997686 -9.707786
LA_E_2997761 -16.300955
LA_E_2997832 -10.950553
LA_E_2997838 -10.515086
LA_E_2998383 -5.151464
LA_E_2998518 -9.097911
LA_E_2998774 -12.889347
LA_E_2998780 -9.214795
LA_E_2998796 -12.203495
LA_E_2998981 -13.550609
LA_E_2999041 -3.150798
LA_E_2999081 -10.476481
LA_E_2999092 2.937692
LA_E_2999197 -14.581458
LA_E_2999214 -26.192993
LA_E_2999297 5.136548
LA_E_2999772 8.077222
LA_E_2999799 -4.042865
LA_E_2999954 3.159273
LA_E_3000121 8.726777
LA_E_3000137 -9.049164
LA_E_3000139 -12.944993
LA_E_3000149 -8.415522
LA_E_3000203 -26.750696
LA_E_3000449 2.720942
LA_E_3000579 0.811724
LA_E_3000587 -11.886069
LA_E_3000741 -12.114344
LA_E_3001021 -14.154586
LA_E_3001314 2.954676
LA_E_3001642 -11.084761
LA_E_3001686 -8.258718
LA_E_3001775 -18.995262
LA_E_3001841 -23.864334
LA_E_3001883 -6.759078
LA_E_3001970 -22.306295
LA_E_3002135 7.226558
LA_E_3002160 -8.361322
LA_E_3002235 4.970832
LA_E_3002328 -15.710838
LA_E_3002619 -15.385213
LA_E_3003022 -0.147894
LA_E_3003169 8.932323
LA_E_3003170 -19.157761
LA_E_3003405 -7.570296
LA_E_3003752 8.047529
LA_E_3003997 7.583793
LA_E_3004015 -28.781651
LA_E_3004592 1.454760
LA_E_3004693 6.529831
LA_E_3004805 -7.317642
LA_E_3004901 -9.865596
LA_E_3004965 -17.047953
LA_E_3005034 -9.749047
LA_E_3005039 -11.497682
LA_E_3005297 0.633652
LA_E_3005434 -6.587529
LA_E_3005611 -9.936829
LA_E_3005688 -4.622828
LA_E_3005715 -10.861302
LA_E_3005753 -10.384491
LA_E_3006090 -12.452012
LA_E_3006117 -10.955152
LA_E_3006138 -15.027841
LA_E_3006352 -12.883578
LA_E_3006370 -13.857370
LA_E_3006498 -7.551227
LA_E_3006535 6.028084
LA_E_3006625 -11.897510
LA_E_3006649 -11.401224
LA_E_3006808 -7.571527
LA_E_3006821 8.234277
LA_E_3006867 -7.186199
LA_E_3006955 -24.237713
LA_E_3007040 7.427307
LA_E_3007048 -17.258175
LA_E_3007585 -6.886374
LA_E_3007703 -15.301728
LA_E_3007897 -5.768495
LA_E_3007953 -15.807623
LA_E_3007965 -8.258754
LA_E_3008053 -8.302453
LA_E_3008073 -11.586124
LA_E_3008158 -9.457502
LA_E_3008232 4.053019
LA_E_3008299 9.614078
LA_E_3008305 -2.028035
LA_E_3008359 -19.593596
LA_E_3008390 -11.552505
LA_E_3008783 3.220672
LA_E_3008867 -12.019422
LA_E_3009039 -7.634577
LA_E_3009054 -10.360103
LA_E_3009226 -20.062813
LA_E_3009294 5.684668
LA_E_3009413 -12.519145
LA_E_3009582 -10.641659
LA_E_3009669 -13.561199
LA_E_3009713 -14.746181
LA_E_3009777 -1.538101
LA_E_3009892 -10.103123
LA_E_3009943 8.270509
LA_E_3009947 -7.953508
LA_E_3010075 -15.061418
LA_E_3010149 -8.273860
LA_E_3010251 -22.366711
LA_E_3010469 -10.432693
LA_E_3010489 -23.874996
LA_E_3010572 7.663444
LA_E_3010668 -10.747180
LA_E_3010903 -13.324131
LA_E_3010910 -10.571330
LA_E_3010929 2.043175
LA_E_3011023 -11.616075
LA_E_3011170 -24.268322
LA_E_3011485 -2.233824
LA_E_3011555 -10.001847
LA_E_3011604 -10.856954
LA_E_3012615 -10.747300
LA_E_3012676 -9.131946
LA_E_3012855 -7.407739
LA_E_3013108 -12.413436
LA_E_3013181 -10.094619
LA_E_3013263 -11.055474
LA_E_3013265 -11.342194
LA_E_3013271 -6.929122
LA_E_3013528 -12.231625
LA_E_3013692 -9.034204
LA_E_3013763 -11.639862
LA_E_3013823 -10.166291
LA_E_3013848 9.110790
LA_E_3013969 -18.174709
LA_E_3014142 -3.641667
LA_E_3014175 6.234857
LA_E_3014315 -11.504182
LA_E_3014453 8.479712
LA_E_3014602 -8.570401
LA_E_3014721 -12.526019
LA_E_3014753 -8.562793
LA_E_3014797 5.892591
LA_E_3015056 7.947765
LA_E_3015085 -13.980789
LA_E_3015119 9.205665
LA_E_3015185 -10.998689
LA_E_3015280 -9.950729
LA_E_3015447 -10.200841
LA_E_3015511 -5.882504
LA_E_3015708 -7.430549
LA_E_3015790 -9.815199
LA_E_3015857 -10.877784
LA_E_3015888 -13.550591
LA_E_3015892 -3.053169
LA_E_3016055 5.951849
LA_E_3016150 -7.007324
LA_E_3016481 -4.761698
LA_E_3016510 -6.823507
LA_E_3016526 -9.083648
LA_E_3016543 -9.217788
LA_E_3016756 -8.570590
LA_E_3016896 6.897265
LA_E_3017088 -7.384058
LA_E_3017222 -14.316739
LA_E_3017295 -22.720537
LA_E_3017313 -13.410521
LA_E_3017343 -7.702719
LA_E_3017534 4.777985
LA_E_3017759 -20.714481
LA_E_3017783 -1.878193
LA_E_3017827 -10.469817
LA_E_3017866 5.488984
LA_E_3017943 6.712932
LA_E_3018082 8.763595
LA_E_3018358 -10.541391
LA_E_3018437 -9.847505
LA_E_3018564 -6.610991
LA_E_3019579 -9.725985
LA_E_3019638 -5.407498
LA_E_3019701 -9.570345
LA_E_3019733 -9.048842
LA_E_3019783 -12.286396
LA_E_3020181 -10.107749
LA_E_3020318 8.391723
LA_E_3020633 -20.861635
LA_E_3020974 3.999536
LA_E_3020978 -14.794288
LA_E_3021132 -10.286506
LA_E_3021354 -7.053821
LA_E_3021466 3.903330
LA_E_3021680 -11.430877
LA_E_3021752 -17.893360
LA_E_3021853 9.251386
LA_E_3021869 -12.410037
LA_E_3022004 3.244346
LA_E_3022714 -29.665314
LA_E_3023000 -7.068495
LA_E_3023116 -11.782130
LA_E_3023140 -11.614064
LA_E_3023224 -16.406454
LA_E_3023271 -20.197742
LA_E_3023308 -7.736895
LA_E_3023383 -6.373074
LA_E_3023578 -10.484911
LA_E_3023686 -7.069985
LA_E_3023719 -8.658669
LA_E_3024013 -7.695899
LA_E_3024257 -19.937231
LA_E_3024312 -8.674235
LA_E_3024379 -13.318616
LA_E_3024540 -10.426284
LA_E_3024687 5.108067
LA_E_3025012 -10.551188
LA_E_3025264 -12.897698
LA_E_3025368 -12.666327
LA_E_3025374 -34.743614
LA_E_3025409 4.282067
LA_E_3025516 -7.275382
LA_E_3025740 -7.428084
LA_E_3025774 10.410832
LA_E_3025872 6.550772
LA_E_3025992 7.315662
LA_E_3026026 -0.667306
LA_E_3026087 -10.900897
LA_E_3026265 -8.779629
LA_E_3026412 -9.856844
LA_E_3026582 -11.219893
LA_E_3026616 -12.243734
LA_E_3026655 -9.078149
LA_E_3026770 -9.235961
LA_E_3026798 -12.402766
LA_E_3026896 -9.847741
LA_E_3026903 -29.909319
LA_E_3026907 2.613671
LA_E_3027234 -11.887820
LA_E_3027257 8.755860
LA_E_3027264 -5.194006
LA_E_3027366 -1.356238
LA_E_3027374 3.425086
LA_E_3027460 -14.411836
LA_E_3027618 -10.066493
LA_E_3027973 -9.493577
LA_E_3028022 -6.821464
LA_E_3028233 -8.693105
LA_E_3028322 -11.784417
LA_E_3028493 -10.918753
LA_E_3028641 -11.492458
LA_E_3028653 -13.616617
LA_E_3028880 -11.449202
LA_E_3029069 -7.627018
LA_E_3029235 -8.255336
LA_E_3029339 -9.134311
LA_E_3029446 -15.050624
LA_E_3029621 -4.415399
LA_E_3030024 3.525369
LA_E_3030272 9.307579
LA_E_3030316 -10.534223
LA_E_3030377 -8.935049
LA_E_3030403 -9.664904
LA_E_3030769 -6.448897
LA_E_3031109 -6.446654
LA_E_3031135 -6.535648
LA_E_3031206 9.404283
LA_E_3031311 -9.468431
LA_E_3031391 -8.363198
LA_E_3031658 -9.885743
LA_E_3031829 6.359158
LA_E_3031870 -13.158857
LA_E_3031987 8.551757
LA_E_3032010 -9.857131
LA_E_3032043 7.590650
LA_E_3032162 -9.093377
LA_E_3032309 3.118537
LA_E_3032449 -10.408391
LA_E_3032477 -6.261955
LA_E_3032545 -13.846258
LA_E_3032685 -12.608318
LA_E_3032943 -9.383140
LA_E_3033002 7.137159
LA_E_3033183 -7.470983
LA_E_3033406 4.408934
LA_E_3033420 -23.275215
LA_E_3033604 -7.764793
LA_E_3033710 -23.867016
LA_E_3033851 -7.741982
LA_E_3033866 -9.876237
LA_E_3034063 -10.551066
LA_E_3034195 -13.334517
LA_E_3034401 -9.522330
LA_E_3034535 -10.895948
LA_E_3034548 3.190303
LA_E_3034663 -1.178247
LA_E_3034709 -10.305462
LA_E_3034987 -9.179669
LA_E_3035024 -3.887000
LA_E_3035145 -20.740070
LA_E_3035398 -10.469729
LA_E_3035732 -9.821822
LA_E_3035768 -6.298792
LA_E_3035911 -10.235124
LA_E_3036052 -28.071754
LA_E_3036086 -6.765127
LA_E_3036349 -9.304556
LA_E_3036598 6.970125
LA_E_3036712 2.364364
LA_E_3036809 -10.548829
LA_E_3036899 -10.015222
LA_E_3036982 -13.368625
LA_E_3036998 -7.649929
LA_E_3037001 -9.986332
LA_E_3037102 -16.844587
LA_E_3037154 -9.020211
LA_E_3037215 -9.426082
LA_E_3037379 -12.012053
LA_E_3037446 -11.246842
LA_E_3037607 0.196693
LA_E_3037674 -6.864865
LA_E_3037787 -14.792403
LA_E_3037822 -6.662473
LA_E_3037849 -13.758691
LA_E_3037855 -8.801566
LA_E_3037879 -6.285751
LA_E_3037919 7.401915
LA_E_3038066 -15.197116
LA_E_3038069 -17.367989
LA_E_3038215 -8.447034
LA_E_3038280 -8.901350
LA_E_3038689 -15.563307
LA_E_3038696 -8.804442
LA_E_3038793 5.742988
LA_E_3038794 -8.956732
LA_E_3038800 -9.278548
LA_E_3038898 -8.762780
LA_E_3038910 -7.977633
LA_E_3038928 -26.121111
LA_E_3039135 -28.277149
LA_E_3039242 -16.210175
LA_E_3039273 -9.426627
LA_E_3039325 -10.034069
LA_E_3039524 -8.911536
LA_E_3039786 -15.999007
LA_E_3040191 5.383129
LA_E_3040200 -20.741375
LA_E_3040293 -6.632411
LA_E_3040315 -12.654247
LA_E_3040383 -7.060374
LA_E_3040386 -16.935568
LA_E_3040408 -9.524984
LA_E_3040503 -10.249424
LA_E_3040624 -10.299762
LA_E_3040792 -15.241170
LA_E_3040907 2.695558
LA_E_3040998 -9.649329
LA_E_3041033 6.586985
LA_E_3041152 -5.594598
LA_E_3041250 -1.150573
LA_E_3041322 7.055972
LA_E_3041327 -0.302751
LA_E_3041366 6.798197
LA_E_3041414 -15.830091
LA_E_3041491 7.407638
LA_E_3041495 6.560720
LA_E_3041662 -7.776016
LA_E_3042184 -9.228698
LA_E_3042530 -10.404244
LA_E_3042653 -8.113568
LA_E_3042796 7.476962
LA_E_3042880 -20.317104
LA_E_3043148 -9.980617
LA_E_3043187 -7.559542
LA_E_3043304 4.384363
LA_E_3043348 3.508423
LA_E_3043730 -4.821665
LA_E_3043856 -13.698386
LA_E_3043989 -16.306927
LA_E_3043990 -8.654640
LA_E_3044004 -13.597861
LA_E_3044044 5.637382
LA_E_3044124 -11.394555
LA_E_3044181 -6.995808
LA_E_3044351 -7.641596
LA_E_3044537 -17.402473
LA_E_3044707 -6.619129
LA_E_3044749 -1.192081
LA_E_3044854 -8.699049
LA_E_3045072 -6.397641
LA_E_3045304 -9.251645
LA_E_3045473 -11.704383
LA_E_3045489 -6.311326
LA_E_3045611 -25.535671
LA_E_3045651 -30.323767
LA_E_3045657 -18.262602
LA_E_3045707 2.348534
LA_E_3045934 -9.481651
LA_E_3046026 -2.844865
LA_E_3046175 7.777371
LA_E_3046288 -29.160645
LA_E_3046624 2.748710
LA_E_3046716 -10.375569
LA_E_3046723 -18.928532
LA_E_3046769 -10.777454
LA_E_3046956 3.345543
LA_E_3047229 -14.101824
LA_E_3047393 8.167273
LA_E_3047460 -10.387061
LA_E_3047602 -10.748794
LA_E_3047676 -13.110166
LA_E_3047707 -12.545546
LA_E_3047868 -8.205699
LA_E_3047963 -11.095176
LA_E_3048271 4.724987
LA_E_3048301 -6.887349
LA_E_3048359 -6.882585
LA_E_3048371 -7.301365
LA_E_3048453 -6.740362
LA_E_3048485 -8.990203
LA_E_3048701 -10.858254
LA_E_3048771 -4.576671
LA_E_3048867 -7.643462
LA_E_3049064 -7.779281
LA_E_3049141 -23.348850
LA_E_3049269 5.809136
LA_E_3049376 -7.259373
LA_E_3049473 0.696462
LA_E_3049507 5.510274
LA_E_3049581 0.839458
LA_E_3049635 -11.298349
LA_E_3049658 5.815264
LA_E_3049690 -7.224987
LA_E_3049752 -14.486669
LA_E_3049797 -7.545356
LA_E_3050200 7.561534
LA_E_3050247 -29.908560
LA_E_3050309 0.117121
LA_E_3050400 -5.439098
LA_E_3050578 -15.648957
LA_E_3050628 -11.471525
LA_E_3050822 -7.084853
LA_E_3050948 -16.436062
LA_E_3051263 -7.917031
LA_E_3051334 -8.242598
LA_E_3051443 -6.343599
LA_E_3051459 -10.885795
LA_E_3051646 -8.684067
LA_E_3051649 6.846122
LA_E_3051664 -10.443920
LA_E_3051965 -0.889895
LA_E_3052063 -9.953328
LA_E_3052107 -1.773965
LA_E_3052764 -2.555896
LA_E_3052952 0.119675
LA_E_3052972 8.670430
LA_E_3053236 -23.874783
LA_E_3053297 7.770774
LA_E_3053431 -7.579308
LA_E_3053551 -0.387573
LA_E_3053568 -9.762120
LA_E_3053820 3.399079
LA_E_3053847 -9.599909
LA_E_3053874 2.250660
LA_E_3053876 -10.980531
LA_E_3053899 6.647687
LA_E_3054071 -14.103808
LA_E_3054072 -2.324777
LA_E_3054125 -5.795774
LA_E_3054206 -9.854470
LA_E_3054502 -16.968731
LA_E_3054626 -10.310040
LA_E_3054762 4.035996
LA_E_3054868 5.776499
LA_E_3054980 5.039866
LA_E_3055162 -6.574253
LA_E_3055323 -8.447958
LA_E_3055558 -9.824496
LA_E_3055699 -10.747107
LA_E_3055735 -8.168143
LA_E_3055865 -12.557827
LA_E_3055988 -5.290691
LA_E_3056081 -4.691292
LA_E_3056360 -25.020817
LA_E_3056642 -13.012103
LA_E_3056643 -9.068783
LA_E_3056779 3.030528
LA_E_3056834 -10.639370
LA_E_3057010 2.472282
LA_E_3057155 -10.676471
LA_E_3057162 -16.953072
LA_E_3057198 -9.473765
LA_E_3057299 -3.821504
LA_E_3057392 -11.789598
LA_E_3057400 -8.447608
LA_E_3057526 -17.984400
LA_E_3057608 -13.684153
LA_E_3057845 8.120477
LA_E_3057949 -7.876125
LA_E_3058258 -15.343747
LA_E_3058349 -27.043308
LA_E_3058449 -9.274117
LA_E_3058519 -11.463166
LA_E_3058681 -10.881629
LA_E_3058689 5.480730
LA_E_3058787 -7.937657
LA_E_3058816 6.731831
LA_E_3059129 -14.344430
LA_E_3059217 7.152706
LA_E_3059222 -15.575433
LA_E_3059290 6.200419
LA_E_3059307 -11.656764
LA_E_3059351 -14.862706
LA_E_3059434 -1.990714
LA_E_3059599 -8.243289
LA_E_3059868 2.911944
LA_E_3060110 -8.718795
LA_E_3060154 5.812343
LA_E_3060443 6.897708
LA_E_3060526 4.531733
LA_E_3060717 -10.911292
LA_E_3060739 -17.281422
LA_E_3060824 6.780989
LA_E_3061359 -15.444965
LA_E_3061511 -7.220326
LA_E_3061529 5.365129
LA_E_3061722 -11.158313
LA_E_3061764 -23.744480
LA_E_3061774 -8.321360
LA_E_3061845 -11.913041
LA_E_3061887 -8.697543
LA_E_3061901 3.736083
LA_E_3062078 -11.912972
LA_E_3062348 -8.697058
LA_E_3062382 -12.748025
LA_E_3062585 -8.296268
LA_E_3062601 8.969077
LA_E_3062663 7.350989
LA_E_3062688 -8.374495
LA_E_3062879 -3.602687
LA_E_3063505 -8.441220
LA_E_3063613 2.722977
LA_E_3063748 -14.028193
LA_E_3063753 -29.221508
LA_E_3063850 -5.549012
LA_E_3063909 -13.160458
LA_E_3064002 -10.793297
LA_E_3064161 5.009143
LA_E_3064274 -6.157032
LA_E_3064499 -9.440637
LA_E_3064542 -11.111039
LA_E_3064562 -10.706964
LA_E_3064652 7.049870
LA_E_3064764 -8.801072
LA_E_3064858 -15.814454
LA_E_3064969 -11.314360
LA_E_3065051 -11.055938
LA_E_3065062 1.568039
LA_E_3065095 -10.298181
LA_E_3065156 -7.195804
LA_E_3065188 -17.290924
LA_E_3065289 -9.170958
LA_E_3065319 -17.793812
LA_E_3065382 -11.006404
LA_E_3065402 9.331026
LA_E_3065553 7.719254
LA_E_3066024 -13.109027
LA_E_3066031 -8.355250
LA_E_3066071 -8.131211
LA_E_3066139 -6.893864
LA_E_3066196 -8.241239
LA_E_3066354 7.353319
LA_E_3066650 -10.726100
LA_E_3066820 3.391538
LA_E_3067107 2.977726
LA_E_3067267 4.998832
LA_E_3067394 -10.570060
LA_E_3067445 -8.041903
LA_E_3067725 -4.772974
LA_E_3067881 -11.760729
LA_E_3067957 -20.404556
LA_E_3067993 -9.220539
LA_E_3068013 10.257828
LA_E_3068067 -12.043056
LA_E_3068097 -10.569957
LA_E_3068326 8.421403
LA_E_3068375 -17.833298
LA_E_3068435 -10.180268
LA_E_3068467 -4.785438
LA_E_3068532 -20.911381
LA_E_3068538 3.225526
LA_E_3068686 -9.196176
LA_E_3068904 2.243001
LA_E_3068954 -9.115404
LA_E_3069241 5.259067
LA_E_3069332 -10.129663
LA_E_3069443 6.931240
LA_E_3069526 -7.726626
LA_E_3069616 -9.835945
LA_E_3069777 -10.247622
LA_E_3069830 -0.694302
LA_E_3070188 6.150823
LA_E_3070247 -3.083728
LA_E_3070297 -6.776690
LA_E_3070648 -9.640262
LA_E_3070650 7.361289
LA_E_3070725 -16.425358
LA_E_3070815 3.748730
LA_E_3070870 -8.052220
LA_E_3071172 -11.097387
LA_E_3071353 -11.005742
LA_E_3071364 -15.771448
LA_E_3071421 -9.873803
LA_E_3071430 8.308429
LA_E_3071437 -10.974592
LA_E_3071602 -13.563038
LA_E_3071644 -8.684602
LA_E_3071655 -11.151940
LA_E_3071677 -14.997897
LA_E_3071680 -9.975902
LA_E_3071753 -16.214924
LA_E_3071807 -19.258442
LA_E_3072433 -14.003883
LA_E_3072469 8.740129
LA_E_3072494 -10.486320
LA_E_3072586 -9.350630
LA_E_3072689 -10.209920
LA_E_3072792 -18.762297
LA_E_3073237 -8.268612
LA_E_3073451 -9.981137
LA_E_3073484 -10.245185
LA_E_3073490 -11.016387
LA_E_3073508 -8.100080
LA_E_3073885 -10.038202
LA_E_3074078 -7.853641
LA_E_3074215 -8.360710
LA_E_3074327 -12.970246
LA_E_3074463 -4.152077
LA_E_3074877 1.741712
LA_E_3074885 -9.811309
LA_E_3074900 -11.693383
LA_E_3075068 -10.472528
LA_E_3075077 -4.873123
LA_E_3075222 -4.847476
LA_E_3075382 -18.010035
LA_E_3075452 -33.939510
LA_E_3075598 -17.251802
LA_E_3075604 -24.738005
LA_E_3075757 -7.165348
LA_E_3075804 -8.252816
LA_E_3075902 -11.459702
LA_E_3075955 -12.606075
LA_E_3076040 -15.680521
LA_E_3076191 -7.000850
LA_E_3076435 -11.671128
LA_E_3076457 -11.750154
LA_E_3076510 9.766891
LA_E_3076553 -10.663780
LA_E_3076597 -11.928917
LA_E_3076668 -11.838717
LA_E_3076846 -7.842652
LA_E_3077342 -8.624674
LA_E_3077388 -8.477284
LA_E_3077392 -12.634088
LA_E_3077433 -9.519866
LA_E_3077696 -10.910216
LA_E_3078073 -15.507813
LA_E_3078317 -11.488865
LA_E_3078504 -9.779838
LA_E_3078821 -0.050067
LA_E_3078980 -4.743558
LA_E_3079018 -6.052123
LA_E_3079091 -5.679964
LA_E_3079546 -2.832714
LA_E_3079815 -9.552341
LA_E_3079899 -16.431900
LA_E_3080193 -9.895972
LA_E_3080301 8.460690
LA_E_3080776 -4.068827
LA_E_3080813 -6.564368
LA_E_3081052 -8.221946
LA_E_3081070 -27.503645
LA_E_3081219 -11.731277
LA_E_3081266 6.464022
LA_E_3081555 -12.485474
LA_E_3081569 -14.480231
LA_E_3081699 -12.002943
LA_E_3081931 -9.041772
LA_E_3082045 -11.729233
LA_E_3082058 -8.334470
LA_E_3082244 9.494641
LA_E_3082564 6.355757
LA_E_3082798 -10.872161
LA_E_3082851 -6.060411
LA_E_3083014 -13.354086
LA_E_3083134 -7.690765
LA_E_3083391 -11.562283
LA_E_3083594 -7.816439
LA_E_3083685 -9.199792
LA_E_3083738 -9.500348
LA_E_3083788 -9.421143
LA_E_3083886 6.629525
LA_E_3084095 -13.098525
LA_E_3084302 3.045047
LA_E_3084331 4.605311
LA_E_3084568 -13.330277
LA_E_3084598 -11.913789
LA_E_3084721 -16.985535
LA_E_3084737 -10.022028
LA_E_3084981 -8.499791
LA_E_3085029 -10.474399
LA_E_3085383 -20.044903
LA_E_3085421 -2.759456
LA_E_3085467 -10.565495
LA_E_3085516 8.158783
LA_E_3085677 -20.485722
LA_E_3085729 -10.598538
LA_E_3085733 -6.009852
LA_E_3085832 -10.037005
LA_E_3085896 -12.549464
LA_E_3086014 7.362206
LA_E_3086216 -9.175536
LA_E_3086823 6.844681
LA_E_3086964 -4.964482
LA_E_3087106 -9.020168
LA_E_3087161 -10.923736
LA_E_3087170 -10.262511
LA_E_3087471 -11.548367
LA_E_3087680 -13.288774
LA_E_3087809 -9.997379
LA_E_3087854 8.764422
LA_E_3087981 -4.941194
LA_E_3088101 -8.441108
LA_E_3088212 -16.209423
LA_E_3088318 8.074317
LA_E_3088379 -17.788967
LA_E_3088518 -6.980216
LA_E_3088537 -8.539980
LA_E_3088555 -8.830535
LA_E_3088875 -15.378926
LA_E_3088975 -8.508026
LA_E_3089178 -6.647306
LA_E_3089374 -7.908843
LA_E_3089564 -7.354558
LA_E_3089661 5.952934
LA_E_3089672 -12.784020
LA_E_3089749 -12.333508
LA_E_3090117 -12.513047
LA_E_3090256 -42.027721
LA_E_3090382 -9.278836
LA_E_3090481 -9.577071
LA_E_3090588 -9.345366
LA_E_3090627 -6.638091
LA_E_3090714 0.423639
LA_E_3090743 -15.621085
LA_E_3090893 -8.249904
LA_E_3090904 -7.348014
LA_E_3091003 -10.311032
LA_E_3091174 -18.401073
LA_E_3091367 -7.435018
LA_E_3091444 -13.015815
LA_E_3091651 -7.199398
LA_E_3091738 -5.834570
LA_E_3091917 -10.265292
LA_E_3092056 -7.265987
LA_E_3092331 7.170541
LA_E_3092342 -12.849526
LA_E_3092589 -12.386438
LA_E_3092616 -9.922027
LA_E_3092666 -11.396985
LA_E_3092703 -7.291106
LA_E_3093074 6.561987
LA_E_3093154 -17.708078
LA_E_3093196 6.937804
LA_E_3093242 -8.185316
LA_E_3093356 -14.895434
LA_E_3093395 -9.883639
LA_E_3093490 -7.435964
LA_E_3093556 -8.115342
LA_E_3093560 -18.331917
LA_E_3093676 6.034992
LA_E_3093699 -7.092386
LA_E_3093938 -2.679209
LA_E_3094000 -17.017262
LA_E_3094297 -7.052176
LA_E_3094493 -9.943939
LA_E_3094897 5.567430
LA_E_3094901 -8.916001
LA_E_3094932 -20.545868
LA_E_3094972 -6.405663
LA_E_3095112 -6.031535
LA_E_3095224 -11.260087
LA_E_3095411 8.915211
LA_E_3095637 -12.883236
LA_E_3095891 2.898745
LA_E_3095905 -18.191200
LA_E_3095992 -7.724518
LA_E_3096015 -9.312484
LA_E_3096022 -1.998133
LA_E_3096085 -14.082057
LA_E_3096463 -9.728776
LA_E_3096486 -26.107040
LA_E_3096699 -14.186305
LA_E_3096790 -7.407668
LA_E_3096876 -18.043491
LA_E_3097034 6.894999
LA_E_3097042 -10.856600
LA_E_3097249 -14.531843
LA_E_3097465 4.631231
LA_E_3097543 -8.293288
LA_E_3097629 -15.267467
LA_E_3097657 -15.111434
LA_E_3097677 -15.876245
LA_E_3097715 -10.370246
LA_E_3097724 8.039259
LA_E_3097733 -8.890293
LA_E_3097814 -2.168074
LA_E_3097848 7.729850
LA_E_3097879 3.047706
LA_E_3098120 -13.567655
LA_E_3098125 4.128098
LA_E_3098225 -19.380428
LA_E_3098275 7.217609
LA_E_3098565 -7.540690
LA_E_3098591 -10.952658
LA_E_3098751 6.407673
LA_E_3099096 -8.325122
LA_E_3099187 -14.777434
LA_E_3099328 -8.104246
LA_E_3099333 3.774358
LA_E_3099607 4.185957
LA_E_3099807 -8.749935
LA_E_3099920 -14.345571
LA_E_3099929 -12.097410
LA_E_3100090 -9.445951
LA_E_3100175 -5.808493
LA_E_3100272 -7.191497
LA_E_3100579 -13.629126
LA_E_3100626 -5.449128
LA_E_3100689 -8.325119
LA_E_3100707 -11.776183
LA_E_3100921 7.894960
LA_E_3100969 -5.979233
LA_E_3101350 -9.743337
LA_E_3101450 -20.984665
LA_E_3101586 -8.465371
LA_E_3101813 -8.158019
LA_E_3101846 7.843057
LA_E_3102167 -9.431155
LA_E_3102433 4.638828
LA_E_3102565 5.045919
